,Symbol 1,Symbol 2,Count
0,BTC,VET,285
0,BNB,IOST,285
0,SXP,XTZ,285
0,BAT,DOGE,285
0,HOT,LINK,285
0,ENJ,T,285
0,HOT,KCS,285
0,AVAX,BAT,285
0,KDA,WAVES,285
0,ENJ,SOL,285
0,AAVE,WBTC,285
0,QTUM,ZIL,285
0,BAT,GAL,285
0,GALA,MATIC,285
0,BNB,ROSE,285
0,HOT,ZEC,285
0,CRO,ETH,285
0,CRO,MATIC,285
0,NEAR,QTUM,285
0,AXS,WBTC,285
0,SC,ZRX,285
0,ANKR,RVN,285
0,FTM,VET,285
0,AUDIO,IOST,285
0,ETH,ETHW,285
0,GLMR,MINA,285
0,SKL,SXP,285
0,ETH,GALA,285
0,ETH,GLM,285
0,GLMR,WBTC,285
0,BAT,FTM,285
0,FTM,ZEN,285
0,ETH,ICX,285
0,CRO,SOL,285
0,ROSE,ZEN,285
0,FTM,SHIB,285
0,ETH,IOST,285
0,COMP,ICP,285
0,1INCH,GRT,285
0,CTSI,ZRX,285
0,SC,SNT,285
0,PUNDIX,WAXP,285
0,ADA,KSM,285
0,ANKR,GAL,285
0,GALA,WBTC,285
0,NEAR,THETA,285
0,FIL,WAVES,285
0,ROSE,WOO,285
0,ANKR,GALA,285
0,ROSE,SHIB,285
0,DGB,LRC,285
0,BCH,ROSE,285
0,ETH,RVN,285
0,AAVE,BAL,285
0,GMT,IOST,285
0,MINA,THETA,285
0,AAVE,LRC,285
0,MATIC,ZRX,285
0,GNO,RVN,285
0,T,ZEC,285
0,AVAX,CELR,285
0,ICX,SKL,285
0,ATOM,XTZ,285
0,ICX,KDA,285
0,FIL,IOST,285
0,DASH,ZEC,285
0,KSM,XTZ,285
0,1INCH,ONE,285
0,LINK,YFI,285
0,GMT,RUNE,285
0,IOST,STORJ,285
0,1INCH,STORJ,285
0,IOST,MINA,285
0,ALGO,FIL,285
0,AAVE,ONT,285
0,GRT,KSM,285
0,DASH,RUNE,285
0,KSM,WBTC,285
0,ALGO,CTSI,285
0,FIL,FTM,285
0,AAVE,SAND,285
0,VET,WAVES,285
0,GALA,ONT,285
0,DGB,VET,285
0,SNT,WAXP,285
0,ATOM,DOT,285
0,CRV,ROSE,285
0,GRT,ZRX,285
0,ICX,SOL,285
0,DOT,RVN,285
0,FTM,ICP,285
0,TFUEL,WAXP,285
0,HIVE,PLA,285
0,GALA,SKL,285
0,ANKR,BORA,285
0,BAT,DGB,285
0,AR,LINK,285
0,SAND,ZEC,285
0,DGB,SKL,285
0,LUNA,ROSE,285
0,ROSE,SOL,285
0,HIVE,PUNDIX,285
0,GMT,ZRX,285
0,ANKR,NEO,285
0,IOST,XEC,285
0,ETH,XRP,285
0,AAVE,MANA,285
0,ROSE,SUSHI,285
0,ALGO,IOTX,285
0,GMT,ROSE,285
0,DOT,KSM,285
0,LINK,LRC,285
0,IMX,ROSE,285
0,AXS,HOT,285
0,GALA,T,285
0,AVAX,IMX,285
0,IOST,JST,285
0,MINA,RVN,285
0,KNC,ROSE,285
0,AAVE,RUNE,284
0,SOL,UNI,284
0,BAT,SKL,284
0,BTC,ICX,284
0,1INCH,ALGO,284
0,BAT,NEAR,284
0,BAT,MATIC,284
0,BAT,KNC,284
0,BAND,VET,284
0,CELR,MINA,284
0,AAVE,IOST,284
0,AAVE,ICX,284
0,SOL,YFI,284
0,BTC,GALA,284
0,BTC,IOST,284
0,CELR,YFI,284
0,XEM,XTZ,284
0,CELR,XTZ,284
0,BNB,ILV,284
0,BCH,NEAR,284
0,DOT,KAVA,284
0,BNB,MANA,284
0,BAL,VET,284
0,CELR,LRC,284
0,ATOM,GLMR,284
0,MIOTA,VET,284
0,ATOM,RUNE,284
0,MIOTA,ZIL,284
0,DGB,ZRX,284
0,AUDIO,CFX,284
0,AUDIO,FIL,284
0,NEO,WAVES,284
0,ADA,BAT,284
0,PLA,ROSE,284
0,MANA,WBTC,284
0,BCH,ETH,284
0,BTC,FTM,284
0,BTC,DGB,284
0,BAL,MANA,284
0,BAL,STORJ,284
0,PLA,ZRX,284
0,EOS,ICX,284
0,CELR,HOT,284
0,LRC,OSMO,284
0,AR,YFI,284
0,LUNA,SAND,284
0,ETH,ZIL,284
0,LTC,XTZ,284
0,LTC,MINA,284
0,LTC,MANA,284
0,LRC,MIOTA,284
0,LRC,ONT,284
0,ETC,WAXP,284
0,PUNDIX,SNT,284
0,LRC,WAXP,284
0,LRC,XEC,284
0,FIL,LRC,284
0,LRC,XEM,284
0,FLOW,MIOTA,284
0,KNC,XTZ,284
0,FLOW,KNC,284
0,MINA,ONT,284
0,FIL,FLOW,284
0,FIL,GMT,284
0,AR,VET,284
0,FIL,YFI,284
0,AXS,BTC,284
0,AXS,COMP,284
0,AXS,DGB,284
0,QTUM,SNT,284
0,STORJ,WAXP,284
0,ACH,ONE,284
0,ROSE,TFUEL,284
0,STORJ,XEM,284
0,BTT,HOT,284
0,STORJ,XEC,284
0,XEM,ZIL,284
0,AXS,SXP,284
0,RSR,THETA,284
0,AXS,WAVES,284
0,MANA,XEM,284
0,ICX,SXP,284
0,ETH,KNC,284
0,AUDIO,IOTX,284
0,HOT,JST,284
0,MC,MINA,284
0,IOST,ZEC,284
0,GALA,THETA,284
0,GNO,ONE,284
0,IOTX,WBTC,284
0,IMX,LRC,284
0,KDA,ONE,284
0,KDA,ONT,284
0,GMT,XTZ,284
0,ANKR,CTSI,284
0,GMT,ONT,284
0,FTM,RVN,284
0,GRT,STORJ,284
0,GMT,MIOTA,284
0,ICX,RVN,284
0,FTM,IOST,284
0,ICX,RUNE,284
0,GRT,KDA,284
0,ANKR,GRT,284
0,ANKR,GMT,284
0,GALA,RUNE,284
0,HOT,NEAR,284
0,HOT,WAXP,284
0,HOT,WOO,284
0,DOT,YFI,284
0,ANKR,KNC,284
0,FLOW,T,284
0,GRT,MINA,284
0,KNC,VET,284
0,GNO,MINA,284
0,HOT,ZEN,284
0,ICP,NEAR,284
0,GALA,ICX,284
0,GMT,STORJ,284
0,IOTX,XTZ,284
0,IMX,ZEN,284
0,HOT,KDA,284
0,VET,WBTC,284
0,ANKR,AUDIO,284
0,ILV,VET,284
0,FLOW,YFI,284
0,GRT,WBTC,284
0,ANKR,JST,284
0,ANKR,FLOW,284
0,AVAX,LINK,284
0,AVAX,NEO,284
0,ONT,ZIL,284
0,AVAX,QTUM,284
0,1INCH,COMP,284
0,AVAX,WAVES,284
0,COMP,THETA,284
0,CVX,ETH,284
0,AUDIO,MINA,284
0,COMP,QTUM,284
0,DOT,SAND,284
0,MANA,ZEN,284
0,ENJ,TFUEL,284
0,ENJ,QTUM,284
0,DOT,ZIL,284
0,ATOM,AVAX,284
0,MATIC,XEM,284
0,FTM,ZRX,284
0,ADA,GNO,284
0,MATIC,UNI,284
0,ADA,ILV,284
0,CTSI,ZIL,284
0,ALGO,THETA,284
0,AUDIO,SAND,284
0,HOT,IMX,284
0,HIVE,T,284
0,GAL,ZRX,284
0,FLOW,ONE,284
0,ADA,JASMY,284
0,ADA,SKL,284
0,ILV,LRC,284
0,ONT,SKL,284
0,AVAX,KSM,284
0,ADA,MINA,284
0,ADA,MASK,284
0,CTSI,ONT,284
0,CTSI,MANA,284
0,AAVE,BTC,284
0,ONT,WAXP,284
0,AUDIO,ICX,283
0,NEAR,ZRX,283
0,KDA,QTUM,283
0,GAL,XEM,283
0,DOT,ZEC,283
0,AUDIO,FTM,283
0,DGB,FIL,283
0,ATOM,GNO,283
0,EOS,ETC,283
0,DGB,SAND,283
0,ENJ,LPT,283
0,GLMR,NEAR,283
0,GLM,WBTC,283
0,DGB,IOTX,283
0,GLM,SC,283
0,DOGE,XTZ,283
0,T,TFUEL,283
0,ATOM,ETC,283
0,ALGO,WBTC,283
0,ANKR,AVAX,283
0,KSM,NEAR,283
0,GAL,ONT,283
0,ALGO,ONT,283
0,FIL,GALA,283
0,RSR,SAND,283
0,BTC,XEC,283
0,HOT,SXP,283
0,GMT,SXP,283
0,ADA,QTUM,283
0,NEO,T,283
0,SXP,T,283
0,DGB,MINA,283
0,DGB,MANA,283
0,ATOM,FIL,283
0,GLMR,KDA,283
0,IOTX,QTUM,283
0,GLMR,MATIC,283
0,AVAX,BCH,283
0,ETC,PLA,283
0,ETC,PUNDIX,283
0,ONE,ZEC,283
0,MANA,XLM,283
0,CTSI,ZEC,283
0,KNC,WAVES,283
0,MANA,ZEC,283
0,ONE,XLM,283
0,ENJ,WBTC,283
0,MASK,ROSE,283
0,MASK,THETA,283
0,GRT,ICX,283
0,1INCH,LUNA,283
0,HOT,TFUEL,283
0,GNO,RUNE,283
0,ONE,RVN,283
0,ATOM,MANA,283
0,GLMR,XTZ,283
0,MIOTA,RUNE,283
0,AUDIO,AXS,283
0,DOGE,FLOW,283
0,DOGE,ETC,283
0,NEAR,SXP,283
0,SXP,VET,283
0,DGB,WBTC,283
0,GALA,ICP,283
0,ATOM,ZIL,283
0,ENS,XTZ,283
0,KDA,RUNE,283
0,ONE,SXP,283
0,IOTX,THETA,283
0,DASH,ICX,283
0,BCH,IOST,283
0,FIL,GLMR,283
0,ADA,NEO,283
0,AVAX,OSMO,283
0,LPT,ZRX,283
0,OP,RUNE,283
0,FTM,SKL,283
0,1INCH,HBAR,283
0,CTSI,QTUM,283
0,FTM,ZIL,283
0,ETC,ZEC,283
0,LRC,RVN,283
0,CTSI,ICX,283
0,WAVES,YFI,283
0,WAVES,XTZ,283
0,BAT,NEO,283
0,LINK,SAND,283
0,GRT,QTUM,283
0,SNT,XEM,283
0,PUNDIX,XEC,283
0,WAVES,WBTC,283
0,PUNDIX,SAND,283
0,CRO,ZIL,283
0,AXS,ONT,283
0,BNB,DOGE,283
0,GT,VET,283
0,CRV,LINK,283
0,ADA,CRO,283
0,ADA,COMP,283
0,ETH,KCS,283
0,ETH,WAVES,283
0,BCH,BTC,283
0,GALA,IMX,283
0,HIVE,LSK,283
0,CHZ,SAND,283
0,IOST,SHIB,283
0,FTM,ONT,283
0,AVAX,ONT,283
0,ETH,SXP,283
0,FTM,SUSHI,283
0,AXS,GRT,283
0,ICX,MATIC,283
0,ANKR,SNT,283
0,ANKR,EOS,283
0,AAVE,SOL,283
0,ICP,NEO,283
0,BTC,T,283
0,BAND,LINK,283
0,BORA,STPT,283
0,AXS,MATIC,283
0,ROSE,SC,283
0,FTM,ILV,283
0,HOT,RSR,283
0,FTM,SOL,283
0,1INCH,IOTX,283
0,ALGO,MIOTA,283
0,BCH,ZRX,283
0,BTC,CTSI,283
0,BTC,IOTX,283
0,LINK,SUSHI,283
0,BTC,FIL,283
0,KSM,MIOTA,283
0,ALGO,ETC,283
0,BTC,KNC,283
0,RVN,XEC,283
0,KNC,PLA,283
0,BAND,FTM,283
0,ALGO,CELR,283
0,ICX,JST,283
0,KSM,ZIL,283
0,ICX,WBTC,283
0,ICP,ZEC,283
0,1INCH,BAT,283
0,CELO,MINA,282
0,ADA,ONT,282
0,GMT,SKL,282
0,CELO,ONE,282
0,BAT,CTSI,282
0,MIOTA,SKL,282
0,ADA,UNI,282
0,ADA,OSMO,282
0,LPT,SKL,282
0,ENS,KSM,282
0,ALGO,CHZ,282
0,ONT,SC,282
0,ADA,LUNA,282
0,ADA,IMX,282
0,ADA,ICP,282
0,ADA,GMT,282
0,KSM,ZRX,282
0,KSM,ROSE,282
0,1INCH,WAVES,282
0,ALGO,KCS,282
0,ETH,XEM,282
0,PLA,QTUM,282
0,AXS,EOS,282
0,ICP,IOTX,282
0,HOT,MASK,282
0,VET,YFI,282
0,PUNDIX,RUNE,282
0,AXS,THETA,282
0,BTC,XRP,282
0,DOGE,GALA,282
0,XLM,XRP,282
0,GLMR,LINK,282
0,BTC,THETA,282
0,ICP,LRC,282
0,BTC,SNT,282
0,BTT,VET,282
0,BTT,WBTC,282
0,GMT,NEAR,282
0,CELR,ETC,282
0,CELR,MANA,282
0,GMT,XEM,282
0,ETH,WAXP,282
0,AUDIO,ETH,282
0,CELR,ETH,282
0,ETH,XEC,282
0,CELR,CTSI,282
0,PLA,SNT,282
0,AAVE,ROSE,282
0,KNC,ONE,282
0,SAND,YFI,282
0,ROSE,RVN,282
0,MASK,VET,282
0,RSR,RUNE,282
0,SOL,XTZ,282
0,AAVE,THETA,282
0,SHIB,ZIL,282
0,KAVA,T,282
0,SC,ZIL,282
0,ICX,WAVES,282
0,JASMY,LRC,282
0,1INCH,XLM,282
0,ALGO,ZEC,282
0,IOTX,MATIC,282
0,IOTX,LRC,282
0,AAVE,SNX,282
0,IOST,LSK,282
0,KDA,XEM,282
0,ICX,TFUEL,282
0,IOST,SXP,282
0,BTT,GNO,282
0,AAVE,AVAX,282
0,LSK,PLA,282
0,STORJ,YFI,282
0,MC,YFI,282
0,KDA,ZIL,282
0,ONE,XEC,282
0,T,WBTC,282
0,STORJ,XTZ,282
0,T,WAXP,282
0,MASK,XTZ,282
0,MATIC,MC,282
0,MANA,YFI,282
0,ILV,ZEN,282
0,MINA,NEAR,282
0,LTC,SAND,282
0,MINA,STORJ,282
0,MANA,SHIB,282
0,MIOTA,T,282
0,MIOTA,XTZ,282
0,SXP,ZRX,282
0,NEAR,OSMO,282
0,NEAR,SKL,282
0,NEAR,VET,282
0,LTC,SOL,282
0,ETC,T,282
0,AAVE,FTM,282
0,GMT,GRT,282
0,FIL,UNI,282
0,BCH,DOT,282
0,BAT,YFI,282
0,FLOW,GNO,282
0,BAT,WAXP,282
0,THETA,ZEC,282
0,BAND,SAND,282
0,BNB,LRC,282
0,DOGE,THETA,282
0,FLOW,STORJ,282
0,BAL,UNI,282
0,AR,KDA,282
0,ENJ,LINK,282
0,BNB,SAND,282
0,BNB,SHIB,282
0,ENS,WAVES,282
0,ANKR,SHIB,282
0,BNB,VET,282
0,ICX,SNT,282
0,ANKR,SKL,282
0,FLOW,SHIB,282
0,ICX,PUNDIX,282
0,BAL,MATIC,282
0,GAL,WAVES,282
0,FIL,NEAR,282
0,DOT,ILV,282
0,ETC,ICP,282
0,BAT,FIL,282
0,ETC,FIL,282
0,FIL,STORJ,282
0,BAL,KDA,282
0,ANKR,MATIC,282
0,XTZ,YFI,282
0,BAL,GNO,282
0,AR,ICP,282
0,BAND,MATIC,282
0,ENS,ROSE,282
0,BAT,IOTX,282
0,DOT,GNO,282
0,BTC,GT,282
0,FIL,T,282
0,BTC,GLM,282
0,BTC,GLMR,282
0,ICP,VET,282
0,GAL,ROSE,282
0,ATOM,FTM,282
0,BAND,ONE,282
0,BNB,YFI,282
0,CRV,HOT,282
0,APE,AVAX,282
0,CTSI,SAND,282
0,CTSI,SOL,282
0,CTSI,WBTC,282
0,CTSI,LRC,282
0,ETC,XEM,282
0,GRT,MIOTA,282
0,DASH,FIL,282
0,GRT,SUSHI,282
0,CRV,YFI,282
0,GNO,STORJ,282
0,AVAX,RVN,282
0,DASH,ONE,282
0,CRV,SAND,282
0,AVAX,THETA,282
0,CELR,WBTC,282
0,ETH,T,282
0,BTC,LINK,282
0,ETC,ILV,282
0,BORA,PUNDIX,282
0,BTT,MATIC,282
0,AUDIO,ONT,282
0,BTT,MC,282
0,AUDIO,NEAR,282
0,WBTC,XEC,282
0,FLOW,IOTX,282
0,ETC,KNC,282
0,BTC,ZEC,282
0,BTC,KSM,282
0,CELR,NEAR,282
0,DASH,STORJ,282
0,CRV,CVX,282
0,DASH,T,282
0,GRT,XEM,282
0,ETH,IOTX,282
0,GRT,IOTX,282
0,GNO,ILV,282
0,ETH,MASK,282
0,COMP,FTM,282
0,COMP,ENS,282
0,CFX,SUSHI,282
0,CFX,ETH,282
0,COMP,ICX,282
0,ETH,ONT,282
0,AVAX,XEM,281
0,GT,WBTC,281
0,ENJ,MATIC,281
0,SAND,TFUEL,281
0,CRO,MIOTA,281
0,MIOTA,NEO,281
0,AUDIO,AVAX,281
0,BORA,T,281
0,XTZ,ZEC,281
0,DGB,T,281
0,DOGE,ETH,281
0,DGB,ZIL,281
0,DOGE,DOT,281
0,DOGE,KDA,281
0,ATOM,SKL,281
0,MIOTA,ZRX,281
0,DOGE,VET,281
0,MIOTA,SXP,281
0,MIOTA,PUNDIX,281
0,BNB,THETA,281
0,NEO,SAND,281
0,AAVE,XEM,281
0,SNT,WBTC,281
0,BNB,RUNE,281
0,BNB,FTM,281
0,DOT,KCS,281
0,COMP,T,281
0,CRO,GNO,281
0,SAND,SNX,281
0,BTC,GRT,281
0,XEC,ZRX,281
0,SNT,VET,281
0,STORJ,SXP,281
0,SOL,ZRX,281
0,BAT,ENS,281
0,AAVE,GRT,281
0,SOL,SXP,281
0,BAT,SNT,281
0,BAND,RUNE,281
0,BAT,WAVES,281
0,YFI,ZRX,281
0,AAVE,ONE,281
0,STORJ,WAVES,281
0,BCH,FTM,281
0,BCH,QTUM,281
0,BCH,THETA,281
0,ATOM,HOT,281
0,HOT,PLA,281
0,ATOM,GRT,281
0,ICX,YFI,281
0,DASH,IOST,281
0,AUDIO,RVN,281
0,DASH,NEO,281
0,ONE,RSR,281
0,AAVE,AUDIO,281
0,DGB,ETH,281
0,IOST,MATIC,281
0,DOT,RUNE,281
0,HOT,SNX,281
0,ICP,QTUM,281
0,AVAX,CTSI,281
0,ANKR,PUNDIX,281
0,THETA,YFI,281
0,HBAR,ZRX,281
0,HOT,RVN,281
0,ICP,ZRX,281
0,ANKR,SXP,281
0,1INCH,SUSHI,281
0,ICX,KNC,281
0,COMP,ONT,281
0,ONT,PLA,281
0,SUSHI,THETA,281
0,MATIC,XRP,281
0,AVAX,WAXP,281
0,DOT,ZRX,281
0,MATIC,SXP,281
0,ENJ,IOTX,281
0,MASK,ZRX,281
0,ENJ,LUNA,281
0,NEO,ONE,281
0,AUDIO,ENJ,281
0,OSMO,ROSE,281
0,AVAX,MASK,281
0,ADA,DOGE,281
0,AVAX,GMT,281
0,AVAX,UNI,281
0,AVAX,T,281
0,STPT,TFUEL,281
0,ADA,GAL,281
0,ONT,ZEC,281
0,ADA,GT,281
0,AVAX,MIOTA,281
0,CTSI,IOST,281
0,NEO,WBTC,281
0,COMP,SOL,281
0,ADA,GLMR,281
0,COMP,FIL,281
0,AR,AVAX,281
0,1INCH,YFI,281
0,GNO,ZRX,281
0,ETC,XLM,281
0,EOS,ONT,281
0,GNO,IOST,281
0,EOS,SKL,281
0,GNO,ICX,281
0,WBTC,XRP,281
0,GNO,WAVES,281
0,1INCH,HIVE,281
0,GLMR,GRT,281
0,ALGO,KDA,281
0,FLOW,RVN,281
0,ALGO,MATIC,281
0,FLOW,WAVES,281
0,ALGO,MINA,281
0,FLOW,XLM,281
0,GAL,NEAR,281
0,KNC,QTUM,281
0,FLUX,GNO,281
0,FLUX,LRC,281
0,IOST,WBTC,281
0,EOS,ETH,281
0,GRT,NEO,281
0,LRC,THETA,281
0,COMP,ETH,281
0,VET,XLM,281
0,LUNA,USTC,281
0,SXP,ZIL,281
0,GMT,NEO,281
0,ETC,PYR,281
0,LSK,WAXP,281
0,ENS,FIL,281
0,ETC,GLM,281
0,ENJ,SUSHI,281
0,ENS,LRC,281
0,ENJ,SKL,281
0,GLMR,HOT,281
0,LRC,SXP,281
0,JST,SNT,281
0,EOS,YFI,281
0,1INCH,MIOTA,281
0,EOS,XTZ,281
0,ENS,ICP,281
0,MANA,SXP,281
0,GAL,KDA,281
0,MANA,RSR,281
0,AR,ATOM,281
0,KDA,NEO,281
0,AR,GALA,281
0,FLOW,NEO,281
0,ANKR,LINK,281
0,ENJ,MC,281
0,QTUM,WAXP,281
0,RVN,ZIL,281
0,BAL,ENJ,281
0,BTC,MANA,281
0,AXS,YFI,281
0,AXS,XEM,281
0,RSR,SKL,281
0,AXS,LPT,281
0,AXS,KDA,281
0,AXS,ICP,281
0,AXS,BNB,281
0,BAL,GLMR,281
0,CELR,GALA,281
0,AXS,BCH,281
0,PLA,ZIL,281
0,ACH,ZRX,281
0,GAL,HOT,281
0,ALGO,XEM,281
0,RUNE,UNI,281
0,ALGO,STORJ,281
0,GALA,SHIB,281
0,1INCH,KNC,281
0,ALGO,DOT,281
0,FTM,LPT,281
0,FTM,MASK,281
0,FTM,MIOTA,281
0,ALGO,LRC,281
0,ENJ,NEAR,281
0,ALGO,VET,281
0,GALA,SUSHI,281
0,LINK,VET,281
0,KCS,SAND,281
0,ETH,XLM,281
0,LINK,SOL,281
0,GALA,MIOTA,281
0,ALGO,ANKR,281
0,FIL,KSM,281
0,FIL,LINK,281
0,VET,ZEC,281
0,GALA,LUNA,281
0,FIL,RUNE,281
0,CELR,MATIC,280
0,AXS,KSM,280
0,ATOM,GALA,280
0,DASH,ZIL,280
0,SKL,XEM,280
0,1INCH,BTC,280
0,ADA,ZEN,280
0,ONT,WBTC,280
0,PLA,RUNE,280
0,DOT,SHIB,280
0,STPT,WAXP,280
0,AXS,LINK,280
0,MASK,MINA,280
0,MC,SHIB,280
0,BTT,ETC,280
0,MATIC,MIOTA,280
0,ENJ,KSM,280
0,BTT,DOT,280
0,1INCH,PLA,280
0,UNI,VET,280
0,MASK,SOL,280
0,ILV,XTZ,280
0,MASK,SKL,280
0,ICP,YFI,280
0,ICP,XTZ,280
0,ADA,T,280
0,ILV,MINA,280
0,CTSI,FIL,280
0,ENS,GALA,280
0,AUDIO,WBTC,280
0,CFX,GNO,280
0,AUDIO,T,280
0,CELR,ZIL,280
0,ADA,XEC,280
0,ONT,T,280
0,CTSI,NEAR,280
0,CTSI,MATIC,280
0,PLA,PUNDIX,280
0,ILV,LTC,280
0,CRO,GLM,280
0,OSMO,SAND,280
0,ICX,LINK,280
0,COMP,RUNE,280
0,CRV,MC,280
0,AVAX,SNT,280
0,XEC,ZIL,280
0,ICP,ZEN,280
0,ILV,MC,280
0,ADA,KDA,280
0,CTSI,ETC,280
0,CTSI,ETH,280
0,HOT,UNI,280
0,GNO,T,280
0,ENS,ICX,280
0,ENS,IOST,280
0,CRO,ICX,280
0,GNO,SKL,280
0,BAT,ETH,280
0,BAT,MIOTA,280
0,GMT,MATIC,280
0,HBAR,MATIC,280
0,JASMY,YFI,280
0,GNO,KNC,280
0,BAT,SOL,280
0,IOST,TFUEL,280
0,GNO,KDA,280
0,BAT,LTC,280
0,GRT,LPT,280
0,IOTX,ZIL,280
0,GNO,GRT,280
0,GMT,IOTX,280
0,GRT,T,280
0,BAT,SHIB,280
0,AAVE,NEO,280
0,CFX,MATIC,280
0,IOST,RVN,280
0,GRT,ZEN,280
0,GRT,MASK,280
0,BCH,HOT,280
0,WOO,XTZ,280
0,MIOTA,STORJ,280
0,NEO,SNT,280
0,ENS,LINK,280
0,MINA,SOL,280
0,DOT,IOTX,280
0,ANKR,SOL,280
0,DGB,SXP,280
0,DGB,DOGE,280
0,ANKR,DOT,280
0,ICP,SKL,280
0,CELR,DOT,280
0,DGB,LINK,280
0,CELO,XTZ,280
0,DOGE,SXP,280
0,NEO,ROSE,280
0,NEO,PLA,280
0,DGB,THETA,280
0,ATOM,IOST,280
0,AXS,DOGE,280
0,CELO,SAND,280
0,DOGE,RUNE,280
0,ANKR,BCH,280
0,MIOTA,XEM,280
0,WOO,ZIL,280
0,CFX,MANA,280
0,AUDIO,STORJ,280
0,ADA,STORJ,280
0,WAXP,XEM,280
0,EOS,ROSE,280
0,LUNA,WAXP,280
0,LUNA,SOL,280
0,LUNA,MATIC,280
0,ETC,LPT,280
0,RUNE,ZEC,280
0,ETC,LTC,280
0,BTC,NEO,280
0,LTC,MATIC,280
0,VET,WAXP,280
0,ICX,NEO,280
0,LRC,MASK,280
0,GALA,PLA,280
0,BORA,SNT,280
0,FLOKI,SHIB,280
0,STORJ,T,280
0,KSM,RUNE,280
0,FLOW,GMT,280
0,GAL,RUNE,280
0,GAL,THETA,280
0,KDA,MINA,280
0,BICO,MINA,280
0,GALA,KSM,280
0,HBAR,XTZ,280
0,HOT,SHIB,280
0,MANA,MASK,280
0,BTC,SXP,280
0,EOS,IOST,280
0,BTC,DOGE,280
0,AUDIO,YFI,280
0,SAND,XEC,280
0,BAL,ILV,280
0,ICX,PLA,280
0,BTC,ENJ,280
0,SAND,SUSHI,280
0,FIL,IOTX,280
0,SC,STORJ,280
0,FIL,IMX,280
0,LINK,ZRX,280
0,VET,XEC,280
0,ALGO,BTC,280
0,HOT,LTC,280
0,KSM,ZEC,280
0,FIL,SHIB,280
0,AR,ONT,280
0,FIL,XEM,280
0,AR,NEAR,280
0,HOT,MC,280
0,ETH,LUNA,280
0,ETH,SHIB,280
0,ETH,RPL,280
0,BICO,LRC,280
0,EOS,ZRX,280
0,GALA,RSR,280
0,BNB,ONT,280
0,FLOW,XEM,280
0,AR,BNB,280
0,KNC,ONT,280
0,IOST,KSM,280
0,BNB,IOTX,280
0,KNC,MATIC,280
0,KNC,LRC,280
0,IOST,LINK,280
0,BAL,YFI,280
0,FLOW,KDA,280
0,ENS,RVN,280
0,BTC,WAVES,280
0,AUDIO,KNC,280
0,ADA,MC,280
0,CHZ,ICX,280
0,ONT,SOL,280
0,AVAX,DGB,280
0,AVAX,CRO,280
0,ANKR,YFI,280
0,CFX,VET,280
0,CTSI,XEM,280
0,GALA,RVN,280
0,AUDIO,ZEN,280
0,FTM,THETA,280
0,CFX,T,280
0,FLOW,SKL,280
0,KDA,SKL,280
0,HBAR,VET,280
0,AR,ETC,280
0,BCH,WBTC,280
0,BAND,HOT,280
0,GALA,ZEC,280
0,BCH,SAND,280
0,GLM,ROSE,280
0,BCH,LRC,280
0,ANKR,ILV,280
0,GLM,ZRX,280
0,HBAR,SAND,280
0,BCH,ZIL,280
0,ALGO,SXP,280
0,BNB,SKL,280
0,ALGO,GLMR,280
0,BTC,TFUEL,280
0,KSM,LINK,280
0,FLOW,MC,280
0,AR,ETH,280
0,KNC,WBTC,280
0,SC,XEM,280
0,KDA,WBTC,280
0,AAVE,BNB,279
0,CFX,ROSE,279
0,ICX,IOTX,279
0,CELR,THETA,279
0,GLM,STPT,279
0,ADA,XLM,279
0,GALA,LUNC,279
0,ADA,DYDX,279
0,ONT,RVN,279
0,COMP,MATIC,279
0,ADA,WAVES,279
0,ANKR,CRO,279
0,ICX,KAVA,279
0,COMP,SUSHI,279
0,CVX,RUNE,279
0,ONT,WAVES,279
0,AVAX,SKL,279
0,GAL,XTZ,279
0,AAVE,CRV,279
0,CRV,THETA,279
0,AVAX,MINA,279
0,BCH,RUNE,279
0,1INCH,SKL,279
0,ANKR,CHZ,279
0,GLM,HOT,279
0,AUDIO,RUNE,279
0,ETC,GT,279
0,ADA,EOS,279
0,BCH,LINK,279
0,GRT,XLM,279
0,BAL,RVN,279
0,HOT,KSM,279
0,ENS,UNI,279
0,MANA,PLA,279
0,RUNE,SUSHI,279
0,EOS,MINA,279
0,XLM,XTZ,279
0,1INCH,WBTC,279
0,APE,MINA,279
0,AR,NEO,279
0,1INCH,OP,279
0,1INCH,ONT,279
0,ETC,GLMR,279
0,RUNE,XEC,279
0,RUNE,XEM,279
0,CRO,MANA,279
0,KSM,UNI,279
0,1INCH,SHIB,279
0,QTUM,T,279
0,CHZ,GMT,279
0,GAL,VET,279
0,AVAX,JASMY,279
0,AVAX,MC,279
0,APE,WBTC,279
0,BAT,ZEC,279
0,KDA,RVN,279
0,BAT,COMP,279
0,1INCH,CTSI,279
0,PLA,XTZ,279
0,AVAX,GNO,279
0,ONT,SXP,279
0,CRO,SAND,279
0,COMP,WBTC,279
0,GLM,ZIL,279
0,CHZ,STORJ,279
0,STPT,ZRX,279
0,CHZ,HOT,279
0,BICO,IOST,279
0,ONE,TFUEL,279
0,AAVE,GNO,279
0,CRV,FTM,279
0,AAVE,CVX,279
0,ALGO,T,279
0,WOO,ZRX,279
0,GALA,OSMO,279
0,GLMR,MIOTA,279
0,CRO,ONE,279
0,GLMR,ONE,279
0,JST,NEO,279
0,ALGO,SUSHI,279
